Año,Cuatrimestre,Materia,Comision,Horario,Profesores,Inscriptos
2017,Segundo Cuat.,81.98 - Proyecto de Fin de Carrera de Intercambio- Licenciatura en Administración y Sistemas,L,,[''],0 / Ilimitado
2017,Segundo Cuat.,12.90 - Proyecto de Plantas (Anual - 23/07/2016 - 21/07/2017),Q,"Lunes 13:00 - 15:00 Aula ITBA: 141 #----> Madero Anexo
Jueves 19:00 - 22:00 Aula ITBA: 132 #----> Madero Anexo","['Carp', ' Ariel\nMolina Ramos', ' Merwin Espartaco\nGilligan', ' Patricia\nCao', ' Eduardo\nBenegas', ' Emiliano\nConde', ' Mariano Carlos']",18 / Ilimitado
2017,Segundo Cuat.,12.90 - Proyecto de Plantas (Anual - 22/07/2017 - 20/07/2018),Q,"Lunes 19:00 - 21:00 Aula ITBA: 116 ETC #----> Madero Anexo
Jueves 19:00 - 22:00 Aula ITBA: 114 ETC #----> Madero Anexo","['Carp', ' Ariel\nMolina Ramos', ' Merwin Espartaco\nConde', ' Mariano Carlos']",9 / Ilimitado
2017,Segundo Cuat.,72.45 - Proyecto Final (Anual - 23/07/2016 - 21/07/2017),S,Viernes 19:00 - 22:00 Aula ITBA: Lab. INFORMATICA LI-2 #----> Madero Principal,"['Soliani', ' Valeria Inés\nBolo', ' Mario Enrique\nVallés', ' Santiago Raúl']",9 / Ilimitado
2017,Segundo Cuat.,72.45 - Proyecto Final (Anual - 22/07/2017 - 20/07/2018),S,Viernes 19:00 - 22:00 Aula ITBA: Lab. INFORMATICA LI-1 #----> Madero Principal,"['Soliani', ' Valeria Inés\nBolo', ' Mario Enrique\nVallés', ' Santiago Raúl']",7 / Ilimitado
2017,Segundo Cuat.,16.30 - Proyecto Final de Carrera (Anual) (Anual - 22/07/2017 - 20/07/2018),BIO,Martes 08:00 - 08:00 Aula externa: A confirmar,"['Lerendegui', ' Norberto Marcelo\nCrespo', ' Marcos']",8 / Ilimitado
2017,Segundo Cuat.,16.30 - Proyecto Final de Carrera (Anual) (Anual - 23/07/2016 - 21/07/2017),BIO,Lunes 13:00 - 16:00 Aula ITBA: 142 #----> Madero Anexo,"['Crespo', ' Marcos\nLerendegui', ' Norberto Marcelo']",6 / Ilimitado
2017,Segundo Cuat.,10.01 - Proyecto Final de Ingeniería Industrial (Anual) (Anual - 23/07/2016 - 21/07/2017),AB,Lunes 19:00 - 22:00 Aula ITBA: 29 #----> Madero Principal,"['Villamil', ' Santiago Juan\nFerrari', ' Marcos\nTARANTINI', ' NICOLÁS JAVIER\nMascarenhas', ' Juan Martín\nBagnasco', ' Franco\nDíaz', ' Lucas Julio\nGarcía Poitevin', ' Catalina']",46 / 45
2017,Segundo Cuat.,31.40 - Proyecto Mecánico (Anual - 23/07/2016 - 21/07/2017),M,Lunes 14:00 - 17:00 Aula ITBA: Lab. MECANICA #----> Madero Anexo,"['Leslabay', ' Pablo Enrique\nSchiazzano', ' Rafael Alberto\nLauretta', ' Juan Ricardo\nOrbaiz', ' Pedro Jose\nChiacchiarelli', "" Leonel Matias\nD''Hers"", ' Sebastián\nPontelli', ' Nicolas']",13 / Ilimitado
2017,Segundo Cuat.,31.40 - Proyecto Mecánico (Anual - 22/07/2017 - 20/07/2018),M,Lunes 14:00 - 17:00 Aula ITBA: Lab. MECANICA #----> Madero Anexo,"[""D''Hers"", ' Sebastián\nOrbaiz', ' Pedro Jose\nOyarzabal', ' Nicolás Andrés\nPontelli', ' Nicolas\nLeslabay', ' Pablo Enrique\nChiacchiarelli', ' Leonel Matias']",9 / Ilimitado
2017,Segundo Cuat.,31.58 - Proyecto Mecatrónico (Anual) (Anual - 22/07/2017 - 20/07/2018),M,,"['Lerendegui', ' Norberto Marcelo']",1 / Ilimitado
2017,Segundo Cuat.,12.09 - Química,S,Viernes 08:00 - 11:00 Aula ITBA: 30 #----> Madero Principal,"['Gentile', ' Guillermina José\nTesta Fernandez', ' Juan Jose']",33 / Ilimitado
2017,Segundo Cuat.,12.19 - Química Analítica,Q,"Martes 13:00 - 16:00 Aula ITBA: 22 #----> Madero Principal
Viernes 12:00 - 14:00 Aula ITBA: 22 #----> Madero Principal
Viernes 15:00 - 18:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal","['Edelsztein', ' Valeria Carolina\nStripeikis', ' Jorge Daniel\nLuna', ' Pablo Cesar']",13 / Ilimitado
2017,Segundo Cuat.,12.01 - Química I,A,"Lunes 08:00 - 11:00 Aula ITBA: Lab. QUIMICA B #----> Madero Principal
Miércoles 08:00 - 10:00 Aula ITBA: 25 #----> Madero Principal
Jueves 08:00 - 10:00 Aula ITBA: 25 #----> Madero Principal","['Iglesias', ' Graciela Susana\nGagey', ' Susana Maria']",32 / 28
2017,Segundo Cuat.,12.01 - Química I,B,"Martes 14:00 - 17:00 Aula ITBA: Lab. QUIMICA B #----> Madero Principal
Jueves 10:00 - 12:00 Aula ITBA: 25 #----> Madero Principal
Viernes 11:00 - 13:00 Aula ITBA: 26 #----> Madero Principal","['Testa Fernandez', ' Juan Jose\nGagey', ' Susana Maria\nGazzaneo', ' Alejandra Marcela\nMeich', ' Veronica Cecilia']",23 / 28
2017,Segundo Cuat.,12.01 - Química I,C,"Lunes 13:00 - 15:00 Aula ITBA: 25 #----> Madero Principal
Martes 11:00 - 14:00 Aula ITBA: Lab. QUIMICA B #----> Madero Principal
Viernes 12:00 - 14:00 Aula ITBA: 29 #----> Madero Principal","['Testa Fernandez', ' Juan Jose\nIglesias', ' Graciela Susana\nMeich', ' Veronica Cecilia\nMolnár', ' Edith María']",31 / 28
2017,Segundo Cuat.,12.01 - Química I,D,"Lunes 15:00 - 17:00 Aula ITBA: 25 #----> Madero Principal
Martes 08:00 - 11:00 Aula ITBA: Lab. QUIMICA B #----> Madero Principal
Martes 12:00 - 14:00 Aula ITBA: 26 #----> Madero Principal","['Gentile', ' Guillermina José\nTesta Fernandez', ' Juan Jose\nGagey', ' Susana Maria\nMeich', ' Veronica Cecilia\nMolnár', ' Edith María']",33 / 28
2017,Segundo Cuat.,12.01 - Química I,E,"Miércoles 08:00 - 10:00 Aula ITBA: 31 #----> Madero Principal
Jueves 14:00 - 17:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal
Viernes 14:00 - 16:00 Aula ITBA: 10 #----> Madero Principal","['Gentile', ' Guillermina José\nGagey', ' Susana Maria\nMeich', ' Veronica Cecilia']",36 / 28
2017,Segundo Cuat.,12.01 - Química I,F,"Lunes 11:00 - 13:00 Aula ITBA: 25 #----> Madero Principal
Miércoles 12:00 - 14:00 Aula ITBA: 25 #----> Madero Principal
Jueves 11:00 - 14:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal","['Stripeikis', ' Jorge Daniel\nIglesias', ' Graciela Susana\nGazzaneo', ' Alejandra Marcela']",32 / 28
2017,Segundo Cuat.,12.01 - Química I,G,"Lunes 11:00 - 13:00 Aula ITBA: 25 #----> Madero Principal
Miércoles 12:00 - 14:00 Aula ITBA: 25 #----> Madero Principal
Jueves 08:00 - 11:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal","['Gazzaneo', ' Alejandra Marcela']",28 / 28
2017,Segundo Cuat.,12.01 - Química I,H,"Lunes 08:00 - 10:00 Aula ITBA: 31 #----> Madero Principal
Lunes 11:00 - 14:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal
Miércoles 14:00 - 16:00 Aula ITBA: 106 #----> Madero Anexo","['Gagey', ' Susana Maria\nMuñoz Resta', ' Ignacio']",20 / 28
2017,Segundo Cuat.,12.02 - Química II,A,"Martes 11:00 - 14:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal
Miércoles 08:00 - 10:00 Aula ITBA: 26 #----> Madero Principal
Viernes 08:00 - 10:00 Aula ITBA: 152 #----> Madero Anexo","['Molnár', ' Edith María\nStripeikis', ' Jorge Daniel\nVera', ' Daniela\nTesta Fernandez', ' Juan Jose']",28 / 28
2017,Segundo Cuat.,12.02 - Química II,B,Jueves 11:00 - 14:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal,"['Gazzaneo', ' Alejandra Marcela\nIglesias', ' Graciela Susana']",18 / 28
2017,Segundo Cuat.,12.02 - Química II,C,"Martes 08:00 - 11:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal
Martes 11:00 - 13:00 Aula ITBA: 11 #----> Madero Principal
Viernes 10:00 - 12:00 Aula ITBA: 11 #----> Madero Principal","['Molnár', ' Edith María\nGurevich Messina', ' Juan Manuel\nIglesias', ' Graciela Susana\nTesta Fernandez', ' Juan Jose']",13 / 28
2017,Segundo Cuat.,12.02 - Química II,D,"Lunes 11:00 - 13:00 Aula ITBA: 121 #----> Madero Anexo
Miércoles 10:00 - 12:00 Aula ITBA: 31 #----> Madero Principal
Jueves 14:00 - 17:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal","['Gagey', ' Susana Maria\nMeich', ' Veronica Cecilia']",32 / 28
2017,Segundo Cuat.,12.02 - Química II,E,"Lunes 08:00 - 11:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal
Miércoles 08:00 - 10:00 Aula ITBA: 26 #----> Madero Principal
Viernes 08:00 - 10:00 Aula ITBA: 152 #----> Madero Anexo","['Gazzaneo', ' Alejandra Marcela\nStripeikis', ' Jorge Daniel\nVera', ' Daniela\nIglesias', ' Graciela Susana']",18 / 28
2017,Segundo Cuat.,12.02 - Química II,F,"Martes 10:00 - 12:00 Aula ITBA: 12 #----> Madero Principal
Martes 14:00 - 17:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal
Jueves 12:00 - 14:00 Aula ITBA: 26 #----> Madero Principal","['Gagey', ' Susana Maria\nGazzaneo', ' Alejandra Marcela\nMeich', ' Veronica Cecilia']",23 / 28
2017,Segundo Cuat.,12.32 - Química Orgánica I,Q,"Martes 12:00 - 14:00 Aula ITBA: 12 #----> Madero Principal
Jueves 10:00 - 12:00 Aula ITBA: 113 #----> Madero Anexo
Viernes 11:30 - 14:30 Aula ITBA: Lab. QUIMICA A #----> Madero Principal","['Errea', ' Maria Ines\nMuñoz Resta', ' Ignacio\nDe Angelis', ' Laura Elizabeth\nTeme Centurion', ' Osvaldo Miguel\nZuazo', ' Beatriz Noemi']",19 / Ilimitado
2017,Segundo Cuat.,12.32 - Química Orgánica I,Q1,"Martes 12:00 - 14:00 Aula ITBA: 12 #----> Madero Principal
Jueves 10:00 - 12:00 Aula ITBA: 113 #----> Madero Anexo
Viernes 08:00 - 11:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal","['Errea', ' Maria Ines\nMuñoz Resta', ' Ignacio\nDe Angelis', ' Laura Elizabeth\nTeme Centurion', ' Osvaldo Miguel\nZuazo', ' Beatriz Noemi']",6 / Ilimitado
2017,Segundo Cuat.,12.33 - Química Orgánica II,Q,"Martes 08:00 - 11:00 Aula ITBA: 11 #----> Madero Principal
Jueves 08:00 - 10:00 Aula ITBA: 113 #----> Madero Anexo
Viernes 08:00 - 11:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal","['Teme Centurion', ' Osvaldo Miguel\nZuazo', ' Beatriz Noemi\nErrea', ' Maria Ines\nRossi', ' Ezequiel']",13 / Ilimitado
2017,Segundo Cuat.,12.20 - Química-Física,Q,"Martes 17:00 - 19:00 Aula ITBA: 23 #----> Madero Principal
Miércoles 12:00 - 15:00 Aula ITBA: Lab. QUIMICA A #----> Madero Principal
Miércoles 15:00 - 18:00 Aula ITBA: 23 #----> Madero Principal","['Testa Fernandez', ' Juan Jose\nMeich', ' Veronica Cecilia']",27 / Ilimitado
2017,Segundo Cuat.,41.10 - Recuperación Asistida de Petróleo,Español,"Martes 16:00 - 19:00 Aula ITBA: Lab. SIMULACION #----> 25M Posgrado
Jueves 16:00 - 19:00 Aula ITBA: Lab. SIMULACION #----> 25M Posgrado","['Bugari', ' Alvaro\nMenghi', ' Constanza\nGonzalez', ' Dario Javier']",21 / Ilimitado
2017,Segundo Cuat.,22.66 - Redes Digitales,K,"Lunes 19:00 - 22:00 Aula ITBA: 124 #----> Madero Anexo
Martes 15:00 - 18:00 Aula ITBA: 107 #----> Madero Anexo","['Hirchoren', ' Gustavo Abraham\nRozenbaum', ' Uriel']",2 / Ilimitado
2017,Segundo Cuat.,31.35 - Resistencia de Materiales,Ingles,"Lunes 15:00 - 18:00 Aula ITBA: 113 #----> Madero Anexo
Miércoles 15:00 - 18:00 Aula ITBA: 8 #----> Madero Principal","['Cavaliere', ' Miguel Angel\nCardozo', ' Matías Ernesto Cesar']",25 / Ilimitado
2017,Segundo Cuat.,32.67 - Resistencia y Propulsión,N,"Martes 18:00 - 21:00 Aula ITBA: 154 #----> Madero Anexo
Jueves 18:00 - 21:00 Aula ITBA: 154 #----> Madero Anexo","['Koczan', ' Jonatan Ariel\nMolanes', ' Claudio Alejandro\nCabrera', ' Anibal Omar']",5 / Ilimitado
2017,Segundo Cuat.,12.83 - Seguridad Ocupacional y Ambiental,BIO,Lunes 18:00 - 21:00 Aula ITBA: 120 #----> Madero Anexo,"['Ordoñez', ' Hernán Darío\nAffranchino', ' Gustavo Osvaldo\nFernandez Velazco', ' Santiago Andres']",27 / 28
2017,Segundo Cuat.,12.83 - Seguridad Ocupacional y Ambiental,KM,Martes 18:00 - 21:00 Aula ITBA: 131 #----> Madero Anexo,"['Ordoñez', ' Hernán Darío\nAffranchino', ' Gustavo Osvaldo\nFernandez Velazco', ' Santiago Andres']",15 / 28
2017,Segundo Cuat.,12.83 - Seguridad Ocupacional y Ambiental,S,Jueves 18:00 - 21:00 Aula ITBA: 130 #----> Madero Anexo,"['Ordoñez', ' Hernán Darío\nAffranchino', ' Gustavo Osvaldo\nFernandez Velazco', ' Santiago Andres']",29 / 28
2017,Segundo Cuat.,81.45 - Seminario de Actualización,A,Lunes 15:00 - 18:00 Aula ITBA: 110 #----> Madero Anexo,"['Terlato', ' Alberto\nClaro', ' Maria Florencia\nGosende', ' María Dolores\nLopes Perera', ' Sebastian']",31 / 28
2017,Segundo Cuat.,12.35 - Seminario Introducción a la Seguridad de Procesos,Q,Miércoles 14:00 - 17:00 Aula ITBA: 117 #----> Madero Anexo,"['Aude Luppi', ' Vergenie Edith']",9 / Ilimitado
2017,Segundo Cuat.,12.54 - Seminario: Introducción a la Tecnología de los Alimentos (Seminario - 22/07/2017 - 31/12/2017),Q,Martes 17:00 - 18:00 Aula ITBA: 105 #----> Madero Anexo,"['Pesao', ' Cecilia']",15 / Ilimitado
2017,Segundo Cuat.,16.06 - Señales y Sistemas,BIO,Miércoles 12:00 - 15:00 Aula ITBA: 116 #----> Madero Anexo,"['Mancino', ' Axel Víctor Andrés\nQuintero Rincon', ' Antonio']",3 / Ilimitado
2017,Segundo Cuat.,11.63 - Simulación,A,Martes 19:00 - 22:00 Aula ITBA: 31 #----> Madero Principal,"['Petraglia', ' Lucas\nDürnhöfer', ' Martín Andrés\nBlaquier', ' Alejandro Segundo\nBertoletti', ' Guido Daniel\nPedretti', ' Juan Francisco\nGerbaudo', ' Christian Gabriel\nARAKAKI', ' GASTÓN NICOLAS\nAlbizzati', ' Leandro']",32 / 35
2017,Segundo Cuat.,11.63 - Simulación,B,Martes 19:00 - 22:00 Aula ITBA: 32 #----> Madero Principal,"['Petraglia', ' Lucas\nDürnhöfer', ' Martín Andrés\nBlaquier', ' Alejandro Segundo\nBertoletti', ' Guido Daniel\nPedretti', ' Juan Francisco\nGerbaudo', ' Christian Gabriel\nARAKAKI', ' GASTÓN NICOLAS\nAlbizzati', ' Leandro']",24 / 35
2017,Segundo Cuat.,12.27 - Simulación de Procesos,INGLES,Lunes 19:00 - 22:00 Aula ITBA: Lab. A #----> Madero Principal,"['Leskovar', ' Francisco\nLlano', ' Paula Vanesa\nLEON DIAZ', ' VICTOR JOSE']",7 / Ilimitado
2017,Segundo Cuat.,72.25 - Simulación de Sistemas,S,"Miércoles 09:00 - 12:00 Aula ITBA: Lab. INFORMATICA LI-3 #----> Madero Principal
Miércoles 09:00 - 12:00 Aula ITBA: Lab. INFORMATICA LI-4 #----> Madero Principal
Viernes 09:00 - 12:00 Aula ITBA: Lab. INFORMATICA LI-3 #----> Madero Principal
Viernes 09:00 - 12:00 Aula ITBA: Lab. INFORMATICA LI-4 #----> Madero Principal","['Patterson', ' Germán Agustín\nParisi', ' Daniel Ricardo']",8 / 30
2017,Segundo Cuat.,81.07 - Sistemas Contables,B,"Martes 13:00 - 16:00 Aula ITBA: 113 #----> Madero Anexo
Miércoles 12:00 - 15:00 Aula ITBA: 8 #----> Madero Principal","['Bulaievsky', ' Cartlos Alberto\nFernandez', ' Oscar']",23 / Ilimitado
2017,Segundo Cuat.,81.07 - Sistemas Contables,L,"Martes 08:00 - 11:00 Aula ITBA: 104 #----> Madero Anexo
Viernes 12:00 - 15:00 Aula ITBA: 132 #----> Madero Anexo","['Guffanti', ' German Enrique\nOtero', ' Susana Agustina']",21 / Ilimitado
2017,Segundo Cuat.,22.85 - Sistemas de Control,K,"Lunes 19:00 - 22:00 Aula ITBA: 126 #----> Madero Anexo
Viernes 09:00 - 12:00 Aula ITBA: Lab. ELECTRONICA #----> Madero Principal
Viernes 17:00 - 20:00 Aula ITBA: 126 #----> Madero Anexo","['Zujew', ' Cristian Alejo\nNasini', ' Victor Gustavo\nGhersin', ' Alejandro Simon']",25 / Ilimitado
2017,Segundo Cuat.,23.03 - Sistemas de Control,K,Jueves 10:00 - 13:00 Aula ITBA: 8 #----> Madero Principal,"['Ghersin', ' Alejandro Simon']",14 / Ilimitado
2017,Segundo Cuat.,81.03 - Sistemas de Información,A,Miércoles 15:00 - 18:00 Aula ITBA: 133 #----> Madero Anexo,"['Vidaguren', ' Juan Cornelio\nFernández', ' Pablo Alberto']",48 / 32
2017,Segundo Cuat.,81.03 - Sistemas de Información,B,Miércoles 15:00 - 18:00 Aula ITBA: 25 #----> Madero Principal,"['Vidaguren', ' Juan Cornelio\nMarino', ' Gustavo Adrian']",44 / 32
2017,Segundo Cuat.,31.08 - Sistemas de Representación,A,Martes 11:00 - 14:00 Aula ITBA: Lab. A #----> Madero Principal,"['Pfister', ' Patricia Sylvina\nSztrum', ' Rocío Belén\nDe Piero', ' Maria Ines']",28 / 30
2017,Segundo Cuat.,31.08 - Sistemas de Representación,B,Martes 08:00 - 11:00 Aula ITBA: Lab. UNIVERSIA #----> Madero Anexo,"['Pfister', ' Patricia Sylvina\nSztrum', ' Rocío Belén']",22 / 30
2017,Segundo Cuat.,31.08 - Sistemas de Representación,C,Miércoles 11:00 - 14:00 Aula ITBA: Lab. A #----> Madero Principal,"['Pfister', ' Patricia Sylvina\nDucrey', ' Mariana']",19 / 30
2017,Segundo Cuat.,31.08 - Sistemas de Representación,D,Martes 14:00 - 17:00 Aula ITBA: Lab. A #----> Madero Principal,"['Porcellana', ' Jorge Alberto\nDe Piero', ' Maria Ines']",29 / 30
2017,Segundo Cuat.,31.08 - Sistemas de Representación,E,Jueves 11:00 - 14:00 Aula ITBA: Lab. A #----> Madero Principal,"['Porcellana', ' Jorge Alberto\nDe Piero', ' Maria Ines']",29 / 30
2017,Segundo Cuat.,31.08 - Sistemas de Representación,F,Jueves 08:00 - 11:00 Aula ITBA: Lab. A #----> Madero Principal,"['Ducrey', ' Mariana\nDe Piero', ' Maria Ines']",28 / 30
2017,Segundo Cuat.,31.08 - Sistemas de Representación,G,Martes 08:00 - 11:00 Aula ITBA: Lab. A #----> Madero Principal,"['Porcellana', ' Jorge Alberto\nDe Piero', ' Maria Ines']",30 / 30
2017,Segundo Cuat.,31.08 - Sistemas de Representación,H,Miércoles 08:00 - 11:00 Aula ITBA: Lab. UNIVERSIA #----> Madero Anexo,"['Pfister', ' Patricia Sylvina\nDucrey', ' Mariana']",12 / 30
2017,Segundo Cuat.,31.08 - Sistemas de Representación,K,Jueves 14:00 - 17:00 Aula ITBA: Lab. A #----> Madero Principal,"['Pfister', ' Patricia Sylvina\nDe Piero', ' Maria Ines']",27 / 30
2017,Segundo Cuat.,31.08 - Sistemas de Representación,S,Miércoles 14:00 - 17:00 Aula ITBA: Lab. A #----> Madero Principal,"['Pfister', ' Patricia Sylvina\nDucrey', ' Mariana']",28 / 30
2017,Segundo Cuat.,72.66 - Sistemas Embebidos,S,"Lunes 16:00 - 19:00 Aula ITBA: Lab. C #----> Madero Principal
Miércoles 19:00 - 22:00 Aula ITBA: 142 #----> Madero Anexo","['Madorno', ' Matias\nRodriguez', ' Leandro Martín']",2 / Ilimitado
2017,Segundo Cuat.,81.39 - Sistemas Integrados de Gestión Empresaria I,AB,"Lunes 18:00 - 21:00 Aula ITBA: Laboratorio 9 #----> Madero Principal
Miércoles 18:00 - 21:00 Aula ITBA: Laboratorio 9 #----> Madero Principal","['Mogetta', ' Fernando\nWinokur', ' Maia']",24 / Ilimitado
2017,Segundo Cuat.,81.36 - Sistemas Integrados de Gestión Empresaria II,AB,"Lunes 18:00 - 21:00 Aula ITBA: 123 #----> Madero Anexo
Viernes 18:00 - 21:00 Aula ITBA: 104 #----> Madero Anexo
Viernes 18:00 - 21:00 Aula ITBA: Lab. UNIVERSIA #----> Madero Anexo","['Zapata', ' Fancisco Javier\nCastellano', ' Matías Felipe']",22 / Ilimitado
2017,Segundo Cuat.,81.60 - Sistemas Integrados de Gestión en la Industria de Servicios,B,"Miércoles 18:30 - 21:30 Aula ITBA: 132 #----> Madero Anexo
Miércoles 18:30 - 21:30 Aula ITBA: Lab. UNIVERSIA #----> Madero Anexo
Jueves 18:30 - 21:30 Aula ITBA: 131 #----> Madero Anexo","['Osinski', ' Jorge Alejandro\nYornet Che', ' Agustina Yamila']",14 / Ilimitado
2017,Segundo Cuat.,31.82 - Sistemas Mecatrónicos,INGLES,Martes 17:00 - 20:00 Aula ITBA: 116 #----> Madero Anexo,"['Rocha Duque', ' Casimiro Andrés\nLerendegui', ' Norberto Marcelo']",4 / Ilimitado
2017,Segundo Cuat.,72.79 - Sistemas Multiagente I,A,"Lunes 09:30 - 12:30 Aula ITBA: Lab. INFORMATICA LI-1 #----> Madero Principal
Lunes 09:30 - 12:30 Aula ITBA: Lab. INFORMATICA LI-2 #----> Madero Principal","['Parpaglione', ' Maria Cristina\nPierri', ' Alan']",1 / Ilimitado
2017,Segundo Cuat.,72.11 - Sistemas Operativos,S,"Martes 19:00 - 22:00 Aula ITBA: Lab. C #----> Madero Principal
Miércoles 18:00 - 21:00 Aula ITBA: 121 #----> Madero Anexo","['Esquivel', ' Nestor Gabriel\nGodio', ' Ariel\nRearden', ' Rodrigo']",24 / Ilimitado
2017,Segundo Cuat.,11.79 - Sistemas y Modelos,A,Jueves 19:00 - 22:00 Aula ITBA: 31 #----> Madero Principal,"['Mur', ' Sebastián Matías\nKljenak', ' Ramiro\nPanelati', ' Martin Nahuel\nFalk', ' Florencia Mariel\nPolyblank', ' Helena\nCruz', ' Ignacio']",31 / 35
2017,Segundo Cuat.,11.79 - Sistemas y Modelos,B,Jueves 19:00 - 22:00 Aula ITBA: 33 #----> Madero Principal,"['Mur', ' Sebastián Matías\nKljenak', ' Ramiro\nPanelati', ' Martin Nahuel\nFalk', ' Florencia Mariel\nPolyblank', ' Helena\nCruz', ' Ignacio']",22 / 35
2017,Segundo Cuat.,14.79 - Solar Energy (Seminario - 22/07/2017 - 31/12/2017),A,,[''],7 / Ilimitado
2017,Segundo Cuat.,11.34 - Taller de Modelización de Productos,A,Miércoles 15:00 - 18:00 Aula ITBA: Laboratorio 9 #----> Madero Principal,"['Gheorghiu', ' Veronica\nLeporati', ' Jorge Eduardo']",11 / 12
2017,Segundo Cuat.,72.86 - Técnicas Avanzadas en Videojuegos,S,Jueves 18:00 - 21:00 Aula ITBA: Lab. INFORMATICA VJ #----> Madero Principal,"['Lorenzon', ' Jorge Alejandro']",9 / Ilimitado
2017,Segundo Cuat.,31.94 - Tecnología de Materiales Compuestos,M,Miércoles 19:00 - 22:00 Aula ITBA: 104 #----> Madero Anexo,"['Pontelli', ' Nicolas\nChiacchiarelli', ' Leonel Matias']",9 / Ilimitado
2017,Segundo Cuat.,22.53 - Tecnología de Materiales Electrónicos,K,"Lunes 13:00 - 16:00 Aula ITBA: 142 #----> Madero Anexo
Miércoles 10:00 - 13:00 Aula ITBA: 123 #----> Madero Anexo","['Nemirovsky', ' Nicolas Matías\nAguirre', ' Miguel Pablo']",21 / Ilimitado
2017,Segundo Cuat.,11.75 - Tecnologías y Procesos de Producción,A,Lunes 15:00 - 18:00 Aula ITBA: 131 #----> Madero Anexo,"['Mujica', ' Marcelo Mariano\nSantiago Vasquez', ' Daniel Alberto\nAgaliotis', ' Eliana Mabel\nDe Bernardez', ' Leopoldo']",40 / 35
2017,Segundo Cuat.,11.75 - Tecnologías y Procesos de Producción,B,Lunes 18:00 - 21:00 Aula ITBA: 152 #----> Madero Anexo,"['Mujica', ' Marcelo Mariano\nSantiago Vasquez', ' Daniel Alberto\nAgaliotis', ' Eliana Mabel\nDe Bernardez', ' Leopoldo']",40 / 35
2017,Segundo Cuat.,11.75 - Tecnologías y Procesos de Producción,C,Miércoles 18:00 - 21:00 Aula ITBA: 133 #----> Madero Anexo,"['Mujica', ' Marcelo Mariano\nSantiago Vasquez', ' Daniel Alberto\nAgaliotis', ' Eliana Mabel\nDe Bernardez', ' Leopoldo']",32 / 35
2017,Segundo Cuat.,22.01 - Teoría de Circuitos,K,"Martes 14:00 - 17:00 Aula ITBA: 123 #----> Madero Anexo
Jueves 10:00 - 13:00 Aula ITBA: 117 #----> Madero Anexo","['Belaustegui Goitia', ' Carlos F.\nJacoby', ' Daniel Andres']",17 / Ilimitado
2017,Segundo Cuat.,11.73 - Teoría de la Decisión,A,Miércoles 15:00 - 18:00 Aula ITBA: 11 #----> Madero Principal,"['Ramonet', ' Juan Antonio\nBilbao y Mantiñan', ' María Belén']",46 / 25
2017,Segundo Cuat.,41.25 - Terminación y Reparación de Pozos de Petróleo y Gas,P,"Lunes 20:00 - 22:00 Aula ITBA: 142 #----> Madero Anexo
Viernes 18:00 - 22:00 Aula ITBA: 142 #----> Madero Anexo","['Bertomeu', ' Fernando\nFucello', ' Luciano']",21 / Ilimitado
2017,Segundo Cuat.,12.26 - Termodinámica,Q,"Martes 18:00 - 21:00 Aula ITBA: 22 #----> Madero Principal
Miércoles 18:00 - 21:00 Aula ITBA: 124 #----> Madero Anexo","['Lamborizio', ' María Bárbara\nCampanella', ' Jorge Alberto\nMilberg', ' Hernán']",13 / Ilimitado
2017,Segundo Cuat.,31.21 - Termodinámica,MPE,"Martes 09:00 - 12:00 Aula ITBA: 152 #----> Madero Anexo
Viernes 09:00 - 12:00 Aula ITBA: 133 #----> Madero Anexo","['Lauretta', ' Juan Ricardo\nDavid', ' Martín Rafael']",47 / Ilimitado
2017,Segundo Cuat.,31.25 - Termodinámica,A,Martes 14:00 - 17:00 Aula ITBA: 10 #----> Madero Principal,"['David', ' Martín Rafael\nLauretta', ' Juan Ricardo\nCardozo', ' Matías Ernesto Cesar\nHo', ' Yen Kun']",41 / 35
